"show_id","id","name","popularity","profile_path","roles","episode_count","image_url"
72844,2068598,"Kurt Yue",1.342,"/kPy0d5uUNiJJB18T55IdE01Ruru.jpg","Attorney",1,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/kPy0d5uUNiJJB18T55IdE01Ruru.jpg"
72844,2117434,"Victoria Pedretti",22.473,"/dSrIMNn803L8fqqWjkCSRv4iOu1.jpg","Nell Crain",10,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/dSrIMNn803L8fqqWjkCSRv4iOu1.jpg"
72844,2131391,"Violet McGraw",19.791,"/mAhZNh3iEn0sjbnuWSeHnlWw2yA.jpg","Young Nell",10,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/mAhZNh3iEn0sjbnuWSeHnlWw2yA.jpg"
72844,2142576,"Paxton Singleton",11.081,"/n8A2BJwHBdvytrPdtSn45Kvd6qU.jpg","Young Steven",10,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/n8A2BJwHBdvytrPdtSn45Kvd6qU.jpg"
72844,2145383,"Justin James Boykin",0.6,"/uKduJ7UggxShJSu9nsIxd4gxbC8.jpg","Bartender",1,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/uKduJ7UggxShJSu9nsIxd4gxbC8.jpg"
72844,2145598,"Jordane Christie",1.013,"/earVBLt8bUaPFfACht6UZazkeAy.jpg","Arthur",3,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/earVBLt8bUaPFfACht6UZazkeAy.jpg"
72844,2145647,"Tiffany Denise Hobbs",1.4,"/1McX5l3Z51nWE4pwzjEpRCGSl8q.jpg","NA Chip Person",1,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/1McX5l3Z51nWE4pwzjEpRCGSl8q.jpg"
72844,2149561,"May Badr",0.6,"/7MYu9mKnLhiGhxToMgah6zBVlDG.jpg","Allie Harris",4,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/7MYu9mKnLhiGhxToMgah6zBVlDG.jpg"
72844,2149566,"Brittany Godfrey",0.6,NA,"Andi",3,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2NA"
72844,2149572,"Charli Slaughter",2.562,"/cDC3a63rLQaKAdlfHHtkUm4EV5m.jpg","Kelsey",1,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/cDC3a63rLQaKAdlfHHtkUm4EV5m.jpg"
72844,2149576,"Wes Jetton",1.61,"/dWFKapIUgIt8tDBGjSShRWZR0iO.jpg","Addict 1",1,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/dWFKapIUgIt8tDBGjSShRWZR0iO.jpg"
72844,2149577,"Dominick Racano",0.6,"/5yy1npgWLtROFoOvJFDxFzAZ8GZ.jpg","Addict 2",1,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/5yy1npgWLtROFoOvJFDxFzAZ8GZ.jpg"
97400,9976,"Henry Thomas",12.475,"/l5OZ4qrrRGnEPeNhZ8PcL5vhwOI.jpg","Ed Flynn",7,"https://www.themoviedb.org/t/p/w600_and_h600_bestv2/l5OZ4qrrRGnEPeNhZ8PcL5vhwOI.jpg"
